Column1,id,symbol,type,interval,amount,startDate,endDate,Column2,buy,sell,growth/drop,closed,high,low,Volume,RSI,BTC,coin,V-BTC,V-B,V-C,status,sell_zscore
1201,09a803b2-8d96-11ec-82da-f4d1080d95a2,KNCUSDT,rsi,15m,500,2/14/2022 13:00,2/14/2022 13:15,0.010416667,1.811,1.821,0.552181115,TRUE,1.821,1.81,35425.7,64.96893467,0.354598841,0.276090558,35425.7,-1.830401609,45.5200603,FALSE,0
1204,1180af4f-8d96-11ec-9752-f4d1080d95a2,INJUSDT,rsi,15m,500,2/14/2022 13:00,2/14/2022 13:00,0,6.059,6.101,0.693183694,TRUE,6.101,6.053,38529.4,48.53738807,0.354598841,0.231061231,38529.4,-1.830401609,9.933193873,FALSE,0
1203,10e6f36a-8d96-11ec-9828-f4d1080d95a2,NULSUSDT,rsi,15m,500,2/14/2022 13:00,2/14/2022 13:00,0,0.4549,0.4572,0.505605628,TRUE,0.4572,0.4535,68283,54.46723347,0.354598841,0.417674214,68283,-1.830401609,-43.63311512,FALSE,0
1217,3947768b-8d96-11ec-9fc0-f4d1080d95a2,CVCUSDT,rsi,15m,500,2/14/2022 13:00,2/14/2022 13:00,0,0.2793,0.2807,0.501253133,TRUE,0.2807,0.2793,74493,60.67603527,0.354598841,0.250626566,74493,-1.830401609,-3.858080625,FALSE,0
1206,125b7b91-8d96-11ec-9010-f4d1080d95a2,KEEPUSDT,rsi,15m,500,2/14/2022 13:00,2/14/2022 13:00,0,0.6391,0.6438,0.735409169,TRUE,0.6438,0.6391,92222,59.56877487,0.354598841,-0.031294007,92222,-1.830401609,-62.19231854,FALSE,0
1197,07d97a4a-8d96-11ec-ba60-f4d1080d95a2,DODOUSDT,rsi,15m,500,2/14/2022 13:00,2/14/2022 13:00,0,0.492,0.495,0.609756098,TRUE,0.495,0.492,125322.8,57.38420243,0.354598841,0.203252033,125322.8,-1.830401609,31.32390914,FALSE,0
1214,1e9ed36b-8d96-11ec-987d-f4d1080d95a2,SYSUSDT,rsi,15m,500,2/14/2022 13:00,2/14/2022 13:00,0,0.7866,0.7907,0.521230613,TRUE,0.7907,0.7866,141695,52.33565516,0.354598841,0.57208238,141695,-1.830401609,-103.2943999,FALSE,0
1211,1d850485-8d96-11ec-8444-f4d1080d95a2,EPSUSDT,rsi,15m,500,2/14/2022 13:00,2/14/2022 13:00,0,0.2072,0.2089,0.82046332,TRUE,0.2089,0.2072,267223,65.95523618,0.354598841,0.193050193,267223,-1.830401609,-45.61545975,FALSE,0
1215,2d858a67-8d96-11ec-b302-f4d1080d95a2,CLVUSDT,rsi,15m,500,2/14/2022 13:00,2/14/2022 13:00,0,0.407,0.41,0.737100737,TRUE,0.41,0.407,289788,58.12087218,0.354598841,0.245700246,289788,-1.830401609,62.99322263,FALSE,0
1200,09468065-8d96-11ec-8f2f-f4d1080d95a2,FETUSDT,rsi,15m,500,2/14/2022 13:00,2/14/2022 13:00,0,0.331,0.3327,0.513595166,TRUE,0.3327,0.331,295133,63.48318047,0.354598841,0.151057402,295133,-1.830401609,43.9002077,FALSE,0
1195,056be589-8d96-11ec-b361-f4d1080d95a2,MANAUSDT,rsi,15m,500,2/14/2022 13:00,2/14/2022 13:00,0,2.8049,2.8193,0.513387287,TRUE,2.8193,2.8047,434397,60.55137365,0.354598841,0.228172127,434397,-1.830401609,11.34860508,FALSE,0
1199,08bf1132-8d96-11ec-b6c7-f4d1080d95a2,SKLUSDT,rsi,15m,500,2/14/2022 13:00,2/14/2022 13:00,0,0.1442,0.145,0.554785021,TRUE,0.145,0.1442,492729,51.40381551,0.354598841,0.138696255,492729,-1.830401609,-7.04139598,FALSE,0
1209,16a9c6c7-8d96-11ec-8c19-f4d1080d95a2,WANUSDT,rsi,15m,500,2/14/2022 13:00,2/14/2022 13:00,0,0.4606,0.4682,1.650021711,TRUE,0.4682,0.4606,525482,63.42932214,0.354598841,-0.303951368,525482,-1.830401609,72.91572309,TRUE,0
1202,105876fb-8d96-11ec-8bb7-f4d1080d95a2,BETAUSDT,rsi,15m,500,2/14/2022 13:00,2/14/2022 13:15,0.010416667,0.55938,0.56221,0.505917266,TRUE,0.56221,0.54725,767672,58.44976981,0.354598841,-0.377203332,767672,-1.830401609,-132.5821445,FALSE,0
1208,15e607a3-8d96-11ec-ad0f-f4d1080d95a2,TRUUSDT,rsi,15m,500,2/14/2022 13:00,2/14/2022 13:30,0.020833333,0.2217,0.2232,0.676589986,TRUE,0.2232,0.2207,1837415,61.85676153,0.354598841,-0.315741994,1837415,-1.830401609,92.08779726,FALSE,0
1198,0843b9ff-8d96-11ec-811f-f4d1080d95a2,WINUSDT,rsi,15m,500,2/14/2022 13:00,2/14/2022 13:15,0.010416667,0.0003152,0.0003168,0.507614213,TRUE,0.0003168,0.0003148,229232646,62.51534061,0.354598841,0.412436548,229232646,-1.830401609,-23.98017253,FALSE,0
1179,e4809220-8d91-11ec-80e6-f4d1080d95a2,YFIIUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:30,0,2102,2113,0.523311132,TRUE,2113,2098,4.7201,41.17134122,0.219429981,0.095147479,4.7201,-1.35402975,70.40105083,FALSE,0
1177,e333b9ff-8d91-11ec-a736-f4d1080d95a2,DASHUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:30,0,100.6,101.2,0.596421471,TRUE,101.2,100.4,541.534,51.09017167,0.219429981,0.198807157,541.534,-1.35402975,-22.87908054,FALSE,0
1185,102dd4d7-8d92-11ec-a861-f4d1080d95a2,XVSUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:30,0,8.71,8.77,0.688863375,TRUE,8.77,8.71,622.66,50.37028424,0.219429981,0,622.66,-1.35402975,-10.50493046,FALSE,0
1184,0f02f3f0-8d92-11ec-9c15-f4d1080d95a2,BALUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:30,0,13.65,13.73,0.586080586,TRUE,13.73,13.63,677.86,55.29178492,0.219429981,-0.146520147,677.86,-1.35402975,-16.87664119,FALSE,0
1182,f1fb1bdb-8d91-11ec-af3c-f4d1080d95a2,ZENUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:30,0,39.85,40.08,0.577164366,TRUE,40.08,39.84,1133.04,48.15811621,0.219429981,0.200752823,1133.04,-1.35402975,-26.17824613,FALSE,0
1189,9203aade-8d92-11ec-b123-f4d1080d95a2,ASRUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:45,0.010416667,3.164,3.216,1.643489254,TRUE,3.216,3.164,1308.7,42.88615246,0.219429981,-0.094816688,1308.7,-1.35402975,-147.2759227,TRUE,0
1183,fb0336bb-8d91-11ec-89c7-f4d1080d95a2,DEXEUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:30,0,7.12,7.17,0.702247191,TRUE,7.17,7.1,1547.47,35.14167607,0.219429981,-0.140449438,1547.47,-1.35402975,82.7654171,FALSE,0
1172,df59ef09-8d91-11ec-a0b1-f4d1080d95a2,RAYUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:30,0,3.476,3.501,0.719217491,TRUE,3.501,3.47,4538.1,55.85979819,0.219429981,0.201380898,4538.1,-1.35402975,-80.29131134,FALSE,0
1178,e398381f-8d91-11ec-a391-f4d1080d95a2,ENSUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:30,0,16.41,16.5,0.548446069,TRUE,16.5,16.37,5708.85,43.70082875,0.219429981,-0.243753809,5708.85,-1.35402975,70.38089983,FALSE,0
1181,f04a8e70-8d91-11ec-b046-f4d1080d95a2,RLCUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:30,0,1.9,1.911,0.578947368,TRUE,1.911,1.895,5830.9,37.28810775,0.219429981,0.263157895,5830.9,-1.35402975,-40.68840145,FALSE,0
1173,e0338f6e-8d91-11ec-89a4-f4d1080d95a2,SNXUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:30,0,4.424,4.447,0.519891501,TRUE,4.447,4.42,6927.8,48.16410818,0.219429981,0.022603978,6927.8,-1.35402975,-110.5747856,FALSE,0
1167,d625c7a4-8d91-11ec-afd3-f4d1080d95a2,UNIUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:30,0,10.32,10.39,0.678294574,TRUE,10.39,10.31,8776.66,47.86533617,0.219429981,0.096899225,8776.66,-1.35402975,66.9215852,FALSE,0
1187,2a2e857b-8d92-11ec-a716-f4d1080d95a2,ADXUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:45,0.010416667,0.4396,0.4476,1.819836215,TRUE,0.4476,0.4394,17369,49.24402399,0.219429981,0.136487716,17369,-1.35402975,-123.518913,TRUE,0
1186,227f3f3b-8d92-11ec-a40b-f4d1080d95a2,ALPHAUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:30,0,0.3672,0.3697,0.680827887,TRUE,0.3697,0.3667,26280,48.64289097,0.219429981,-0.054466231,26280,-1.35402975,-40.66971081,FALSE,0
1175,e13b1bfd-8d91-11ec-b3f0-f4d1080d95a2,LINKUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:30,0,15.48,15.56,0.516795866,TRUE,15.56,15.46,32960.91,45.35013781,0.219429981,-0.19379845,32960.91,-1.35402975,50.82390019,FALSE,0
1171,daa330dd-8d91-11ec-8000-f4d1080d95a2,DOTUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:30,0,18.21,18.31,0.549148819,TRUE,18.31,18.19,41460.94,44.47599369,0.219429981,0.109829764,41460.94,-1.35402975,-4.774542015,FALSE,0
1168,d76438c1-8d91-11ec-8189-f4d1080d95a2,ETCUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:30,0,31.13,31.29,0.513973659,TRUE,31.29,31.06,44105.39,34.94545733,0.219429981,-0.096370061,44105.39,-1.35402975,67.60223637,FALSE,0
1176,e288b8c8-8d91-11ec-b098-f4d1080d95a2,LRCUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:30,0,0.8899,0.8953,0.606809754,TRUE,0.8953,0.888,276674,44.98623567,0.219429981,0.179795483,276674,-1.35402975,17.90735667,FALSE,0
1180,ef9c5712-8d91-11ec-9df4-f4d1080d95a2,MDTUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:30,0,0.06428,0.06468,0.622277536,TRUE,0.06468,0.06427,519834.7,33.0061128,0.219429981,0.046670815,519834.7,-1.35402975,4.259873379,FALSE,0
1174,e09f552f-8d91-11ec-acff-f4d1080d95a2,PONDUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:30,0,0.0411,0.04132,0.535279805,TRUE,0.04132,0.04105,1373960.63,33.68920217,0.219429981,0.121654501,1373960.63,-1.35402975,-58.02204682,FALSE,0
438,a9f15691-8d4a-11ec-98c6-f4d1080d95a2,MKRUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 7:00,0.125,1894,1904,0.527983105,TRUE,1904,1869,3.8848,38.67722434,0.042727875,-0.105596621,3.8848,1.948183751,34.05065898,FALSE,0
451,bbb62108-8d4a-11ec-bb14-f4d1080d95a2,COMPUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 6:45,0.114583333,122.7,123.4,0.570497148,TRUE,123.4,121.7,112.452,44.34789963,0.042727875,0.081499593,112.452,1.948183751,28.41745812,FALSE,0
413,9571f475-8d4a-11ec-8f91-f4d1080d95a2,BTCUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 6:45,0.114583333,41916.43,42137.59,0.527621269,TRUE,42137.59,41739.27,210.41855,46.6883064,0.042727875,0.042727875,210.41855,1.948183751,1.948183751,FALSE,0
452,bc1c5606-8d4a-11ec-9a07-f4d1080d95a2,BALUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 7:30,0.145833333,13.53,13.62,0.66518847,TRUE,13.62,13.4,311.99,44.25570354,0.042727875,0.07390983,311.99,1.948183751,-127.1963845,FALSE,0
463,15594681-8d4b-11ec-a7eb-f4d1080d95a2,XVSUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 6:45,0.114583333,8.68,8.73,0.576036866,TRUE,8.73,8.62,422.66,49.85855391,0.042727875,-0.115207373,422.66,1.948183751,-312.2959353,FALSE,0
417,9735c373-8d4a-11ec-921e-f4d1080d95a2,POLYUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 8:00,0.166666667,0.4187,0.4211,0.57320277,TRUE,0.4211,0.4149,973.8,41.66095767,0.042727875,0.119417244,973.8,1.948183751,-3414.3664,FALSE,0
446,afbbe8ca-8d4a-11ec-a071-f4d1080d95a2,HNTUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 6:45,0.114583333,24.59,24.72,0.528670191,TRUE,24.72,24.24,1326.92,39.64027521,0.042727875,0.122000813,1326.92,1.948183751,-55.66047689,FALSE,0
414,95e26d9a-8d4a-11ec-b2c0-f4d1080d95a2,ETHUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 7:45,0.15625,2865.64,2883.71,0.630574671,TRUE,2883.71,2844.44,1662.0036,49.81391105,0.042727875,0.008724055,1662.0036,1.948183751,-111.5628029,FALSE,0
435,a86cdcc8-8d4a-11ec-bdad-f4d1080d95a2,QTUMUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 12:45,0.364583333,6.469,6.502,0.510125213,TRUE,6.502,6.316,1824.2,48.81551274,0.042727875,-0.03091668,1824.2,1.948183751,-151.436246,FALSE,0
433,a33e6670-8d4a-11ec-bc60-f4d1080d95a2,AXSUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 13:00,0.375,57.01,57.38,0.649008946,TRUE,57.38,55.96,2989.52,47.48511692,0.042727875,0.210489388,2989.52,1.948183751,-181.8054403,FALSE,0
503,e7f7cc0b-8d4c-11ec-8e9a-f4d1080d95a2,ELFUSDT,rsi,15m,500,2/14/2022 4:15,2/14/2022 4:45,0.020833333,0.3416,0.3434,0.526932084,TRUE,0.3434,0.3416,3101.8,48.34997069,0.042727875,0.146370023,3101.8,1.948183751,-13.60822748,FALSE,0
450,bb1fba8f-8d4a-11ec-a32d-f4d1080d95a2,SNXUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 6:45,0.114583333,4.422,4.445,0.52012664,TRUE,4.445,4.381,4426.5,42.6131535,0.042727875,-0.045228403,4426.5,1.948183751,-27.50931887,FALSE,0
440,aaabb072-8d4a-11ec-8b54-f4d1080d95a2,BANDUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 4:00,0,4.101,4.123,0.536454523,TRUE,4.123,4.089,4931.7,56.83310645,0.042727875,0.170690076,4931.7,1.948183751,-94.0608715,FALSE,0
441,ab291170-8d4a-11ec-931f-f4d1080d95a2,WAVESUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 12:45,0.364583333,9.26,9.31,0.539956803,TRUE,9.31,9.03,4975.5,47.51412191,0.042727875,0.215982721,4975.5,1.948183751,-23.9059391,FALSE,0
461,e8d7eb9c-8d4a-11ec-a380-f4d1080d95a2,YGGUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 9:00,0.208333333,3.044,2.95,-3.08804205,TRUE,3.059,2.95,5431.3,51.89542703,0.042727875,0.229960578,5431.3,1.948183751,12.39298142,FALSE,0
427,9ebc67e9-8d4a-11ec-ab1d-f4d1080d95a2,AVAXUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 4:30,0.020833333,77.34,77.73,0.504266874,TRUE,77.73,76.91,5746.69,46.32998682,0.042727875,0.051719679,5746.69,1.948183751,-42.90435016,FALSE,0
439,aa40bb5b-8d4a-11ec-9501-f4d1080d95a2,JUVUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 5:45,0.072916667,6.92,6.71,-3.034682081,TRUE,6.93,6.71,6673.75,46.50357957,0.042727875,-0.578034682,6673.75,1.948183751,9.330736093,TRUE,0
455,c62a65f8-8d4a-11ec-a612-f4d1080d95a2,AIONUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 7:15,0.135416667,0.0985,0.099,0.507614213,TRUE,0.099,0.0971,7748,40.99615099,0.042727875,0.203045685,7748,1.948183751,-1278.833247,FALSE,0
457,c83e799e-8d4a-11ec-a1be-f4d1080d95a2,SFPUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 5:00,0.041666667,0.7558,0.7597,0.516009526,TRUE,0.7597,0.7519,18592,45.76484037,0.042727875,0.30431331,18592,1.948183751,-59.55787435,FALSE,0
423,9b783cf1-8d4a-11ec-b6f2-f4d1080d95a2,ALICEUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 6:45,0.114583333,7.17,7.21,0.557880056,TRUE,7.21,7.07,20147.08,38.68772191,0.042727875,0,20147.08,1.948183751,-3.591041481,FALSE,0
437,a9685a7c-8d4a-11ec-bfbf-f4d1080d95a2,C98USDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 6:45,0.114583333,1.58,1.589,0.569620253,TRUE,1.589,1.565,24336.8,38.68660291,0.042727875,0.189873418,24336.8,1.948183751,12.28181191,FALSE,0
426,9e6e7bdf-8d4a-11ec-89c3-f4d1080d95a2,DYDXUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 4:45,0.03125,6.753,6.787,0.503479935,TRUE,6.787,6.723,25943.27,39.65337713,0.042727875,-0.103657634,25943.27,1.948183751,-2.633708087,FALSE,0
444,aca1521e-8d4a-11ec-9469-f4d1080d95a2,LITUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 4:45,0.03125,1.473,1.481,0.543109301,TRUE,1.481,1.466,28738.4,53.45195655,0.042727875,-0.067888663,28738.4,1.948183751,14.22626173,FALSE,0
416,96d02572-8d4a-11ec-9718-f4d1080d95a2,RENUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 9:00,0.208333333,0.3466,0.3362,-3.000577034,TRUE,0.3479,0.3362,30570,50.98317537,0.042727875,-0.086555107,30570,1.948183751,-36.28720968,FALSE,0
443,ac0491f5-8d4a-11ec-8444-f4d1080d95a2,CELOUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 8:00,0.166666667,2.877,2.892,0.521376434,TRUE,2.892,2.828,34067.8,44.58043586,0.042727875,0.104275287,34067.8,1.948183751,43.92652299,FALSE,0
428,9f1b6451-8d4a-11ec-a3f5-f4d1080d95a2,ENJUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 7:30,0.145833333,1.712,1.721,0.525700935,TRUE,1.721,1.683,38334.7,46.25829214,0.042727875,0.175233645,38334.7,1.948183751,-29.7847642,FALSE,0
447,b4af6284-8d4a-11ec-b93e-f4d1080d95a2,ICXUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 4:30,0.020833333,0.722,0.726,0.55401662,TRUE,0.726,0.721,39204.2,40.2478099,0.042727875,0,39204.2,1.948183751,51.17385382,FALSE,0
448,b9ece47c-8d4a-11ec-b3d6-f4d1080d95a2,OMUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 7:00,0.125,0.0927,0.0932,0.539374326,TRUE,0.0932,0.0919,44835,32.73786475,0.042727875,-0.107874865,44835,1.948183751,-111.5936211,FALSE,0
460,d9d46762-8d4a-11ec-aee9-f4d1080d95a2,REQUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 5:45,0.072916667,0.254,0.2463,-3.031496063,TRUE,0.254,0.2463,52342,54.41380197,0.042727875,-0.039370079,52342,1.948183751,-8.606854916,FALSE,0
442,ab929769-8d4a-11ec-8588-f4d1080d95a2,FLMUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 12:45,0.364583333,0.2393,0.2405,0.501462599,TRUE,0.2405,0.2346,59740,43.32089197,0.042727875,-0.0835771,59740,1.948183751,9.780716438,FALSE,0
431,a21bf1ea-8d4a-11ec-9fac-f4d1080d95a2,IOTAUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 5:00,0.041666667,0.8287,0.8329,0.506817908,TRUE,0.8329,0.8256,64194,39.33899255,0.042727875,0.108603837,64194,1.948183751,1.856871359,FALSE,0
462,f4d92929-8d4a-11ec-b195-f4d1080d95a2,XVGUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 6:45,0.114583333,0.01096,0.01102,0.547445255,TRUE,0.01102,0.01087,89501,44.26336315,0.042727875,0.091240876,89501,1.948183751,-148.9033642,FALSE,0
445,ad8a8a04-8d4a-11ec-806f-f4d1080d95a2,CTSIUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 6:45,0.114583333,0.4331,0.4356,0.577233895,TRUE,0.4356,0.4272,100323,39.0234173,0.042727875,-0.115446779,100323,1.948183751,70.83420552,FALSE,0
425,9e13d984-8d4a-11ec-89b9-f4d1080d95a2,LRCUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 6:45,0.114583333,0.8925,0.8978,0.593837535,TRUE,0.8978,0.8797,101437,43.70390985,0.042727875,0.044817927,101437,1.948183751,-33.13485217,FALSE,0
419,99d617a4-8d4a-11ec-b269-f4d1080d95a2,SYSUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 4:00,0,0.7991,0.805,0.738330622,TRUE,0.805,0.7974,102190,49.86968551,0.042727875,0.062570392,102190,1.948183751,81.41403268,FALSE,0
459,d29e835b-8d4a-11ec-b39d-f4d1080d95a2,IRISUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 8:00,0.166666667,0.07187,0.07224,0.514818422,TRUE,0.07224,0.07072,112943,34.23256365,0.042727875,-0.111312091,112943,1.948183751,-7.937189556,FALSE,0
434,a3e17f32-8d4a-11ec-b2d0-f4d1080d95a2,OXTUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 6:00,0.083333333,0.2707,0.2625,-3.029183598,TRUE,0.2711,0.2625,165506,42.03304605,0.042727875,0.11082379,165506,1.948183751,48.39764117,FALSE,0
430,a1c433d2-8d4a-11ec-8fb4-f4d1080d95a2,RAREUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 4:00,0,0.74,0.754,1.891891892,TRUE,0.754,0.727,172298.8,54.125636,0.042727875,-0.27027027,172298.8,1.948183751,-89.21298349,TRUE,0
464,9a3f2d2a-8d4b-11ec-be70-f4d1080d95a2,NBSUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 5:00,0.041666667,0.01157,0.01163,0.518582541,TRUE,0.01163,0.01154,185897.5,42.23127646,0.042727875,-0.345721694,185897.5,1.948183751,17.99636897,FALSE,0
415,9646e831-8d4a-11ec-bc6f-f4d1080d95a2,SANDUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 7:30,0.145833333,3.9494,3.9696,0.511470097,TRUE,3.9696,3.882,251867,39.65950209,0.042727875,0.00253203,251867,1.948183751,-5.430246916,FALSE,0
429,a1780312-8d4a-11ec-8924-f4d1080d95a2,CHRUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 6:45,0.114583333,0.5012,0.5044,0.638467678,TRUE,0.5044,0.496,296502,47.97863925,0.042727875,-0.139664804,296502,1.948183751,22.93508981,FALSE,0
436,a9114e8a-8d4a-11ec-aae1-f4d1080d95a2,TFUELUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 4:00,0,0.1885,0.1895,0.530503979,TRUE,0.1895,0.1885,321780,37.5261661,0.042727875,0,321780,1.948183751,46.04605631,FALSE,0
456,c6df16ca-8d4a-11ec-9969-f4d1080d95a2,TLMUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 7:45,0.15625,0.1212,0.1219,0.577557756,TRUE,0.1219,0.1188,332819,45.70226016,0.042727875,0.165016502,332819,1.948183751,-181.7774827,FALSE,0
432,a2c1c8a1-8d4a-11ec-aea2-f4d1080d95a2,MATICUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 5:00,0.041666667,1.626,1.636,0.61500615,TRUE,1.636,1.618,451693,40.57784223,0.042727875,-0.061500615,451693,1.948183751,-7.306378447,FALSE,0
422,9b0fae39-8d4a-11ec-a9fd-f4d1080d95a2,FTMUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 5:00,0.041666667,1.8479,1.8585,0.573624114,TRUE,1.8585,1.8394,536417,40.31117349,0.042727875,0.027057741,536417,1.948183751,41.06077921,FALSE,0
453,be63dde9-8d4a-11ec-8348-f4d1080d95a2,ARPAUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 6:00,0.083333333,0.08752,0.08489,-3.005027422,TRUE,0.08773,0.08489,697312.6,49.45943232,0.042727875,-0.102833638,697312.6,1.948183751,75.25068384,FALSE,0
418,9798e478-8d4a-11ec-94e4-f4d1080d95a2,BETAUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 4:45,0.03125,0.52024,0.50442,-3.040904198,TRUE,0.52047,0.50442,735908,58.40708117,0.042727875,-0.207596494,735908,1.948183751,33.57593612,FALSE,0
458,cb28c501-8d4a-11ec-bf42-f4d1080d95a2,MFTUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 13:00,0.375,0.006649,0.006685,0.541434802,TRUE,0.006685,0.006545,855774,44.70057503,0.042727875,-0.255677545,855774,1.948183751,-31.36330386,FALSE,0
449,ba89b033-8d4a-11ec-9e52-f4d1080d95a2,IOSTUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 4:30,0.020833333,0.02508,0.02521,0.518341308,TRUE,0.02521,0.02495,1026712,39.97797442,0.042727875,0.079744817,1026712,1.948183751,-118.2370519,FALSE,0
420,9a6364ca-8d4a-11ec-b9a4-f4d1080d95a2,IOTXUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 4:45,0.03125,0.08781,0.08839,0.660517025,TRUE,0.08839,0.08727,1167852,53.36544281,0.042727875,0.136658695,1167852,1.948183751,-22.93912242,FALSE,0
421,9abc5ea6-8d4a-11ec-ae94-f4d1080d95a2,DATAUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 4:30,0.020833333,0.08904,0.09055,1.695867026,TRUE,0.09055,0.08872,1248608.4,56.55230239,0.042727875,-0.179694519,1248608.4,1.948183751,76.81445199,TRUE,0
454,beb69f07-8d4a-11ec-839a-f4d1080d95a2,DGBUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 8:00,0.166666667,0.02271,0.0229,0.836635843,TRUE,0.0229,0.02227,2662382.5,46.26888443,0.042727875,-0.044033465,2662382.5,1.948183751,-14.05955005,FALSE,0
424,9daf71c4-8d4a-11ec-b4c1-f4d1080d95a2,WAXPUSDT,rsi,15m,500,2/14/2022 4:00,2/14/2022 4:00,0,0.346,0.3488,0.809248555,TRUE,0.3488,0.346,3180444,74.43421812,0.042727875,0.693641618,3180444,1.948183751,-60.62084413,FALSE,0
1188,4743851d-8d92-11ec-acbd-f4d1080d95a2,BADGERUSDT,rsi,15m,500,2/14/2022 12:30,2/14/2022 12:30,0,10.76,10.82,0.557620818,TRUE,10.82,10.74,186.3,51.04373698,-0.262476251,-0.092936803,186.3,6.774786085,26.2533548,FALSE,0
1212,1de2a0e8-8d96-11ec-9d2d-f4d1080d95a2,CVPUSDT,rsi,15m,500,2/14/2022 13:00,2/14/2022 13:00,0,1.046,1.052,0.573613767,TRUE,1.052,1.046,12441.9,25.10067781,-0.262476251,-0.095602294,12441.9,6.774786085,-731.1801252,FALSE,0
1164,cef60a9e-8d8f-11ec-b4e1-f4d1080d95a2,PNTUSDT,rsi,15m,500,2/14/2022 12:15,2/14/2022 12:45,0.020833333,0.6429,0.6465,0.559962669,TRUE,0.6465,0.6393,15796,46.17396759,-0.262476251,-0.031109037,15796,6.774786085,27.52595594,FALSE,0
